filename,object_id,final_shape,tgt_points,color_transfer_coeffs,polynomial_coeffs,polynomial_mean_coeffs,percentile_coeffs
0FS6T1M1yy86kTOCDbluvg.jpg,92,diamond-l,"[[1450.0, 1156.0], [1645.0, 969.0], [1814.0, 1142.0], [1612.0, 1309.0]]","[[0.43559202551841736, -2.768698215484619], [0.5698208212852478, 0.3470686376094818], [0.4379328191280365, 0.020239785313606262]]","[[0.0006312414770945907, 0.16691984236240387], [-0.019527604803442955, 0.1066577285528183], [-0.36043116450309753, 0.03739990293979645]]","[[-0.05075579509139061, 0.11816781759262085]]","[[0.19442401826381683, 0.0016544117825105786]]"
0FS6T1M1yy86kTOCDbluvg.jpg,125,other,"[[2019.0, 1577.0], [2045.0, 1568.0], [2051.0, 1630.0], [2028.0, 1633.0]]",,,,
0FS6T1M1yy86kTOCDbluvg.jpg,93,other,"[[1509.0, 1315.0], [1761.0, 1310.0], [1753.0, 1477.0], [1510.0, 1477.0]]",,,,
0FS6T1M1yy86kTOCDbluvg.jpg,87,rect-m,"[[960.0, 1571.0], [960.0, 1385.0], [1014.0, 1399.0], [1017.0, 1577.0]]","[[0.06751459836959839, -0.753589391708374], [0.07784774154424667, -0.161225363612175], [0.06811738759279251, -0.4597678780555725]]","[[-0.013867340981960297, 0.624406635761261], [-0.012975528836250305, 0.5994282364845276], [-0.012810913845896721, 0.5805190801620483]]","[[-0.02973875403404236, 0.6173543334007263]]","[[0.31920576095581055, 0.4391561448574066]]"
0FS6T1M1yy86kTOCDbluvg.jpg,111,other,"[[3387.0, 1401.0], [3647.0, 1468.0], [3604.0, 1509.0], [3391.0, 1522.0]]",,,,
0GJbXkFk59FiC5xBE-GZUw.jpg,53,diamond-l,"[[2805.0, 947.0], [2895.0, 833.0], [2980.0, 936.0], [2884.0, 1052.0]]","[[0.0684041827917099, -1.6872382164001465], [0.16400384902954102, 0.783421516418457], [0.07633889466524124, -0.3779025673866272]]","[[0.10357840359210968, 0.6403194665908813], [0.08758331835269928, 0.43477359414100647], [-0.3163694143295288, 0.1040928065776825]]","[[0.06338710337877274, 0.40134528279304504]]","[[0.6466383337974548, 0.07800456136465073]]"
0GJbXkFk59FiC5xBE-GZUw.jpg,52,other,"[[2825.0, 765.0], [2980.0, 749.0], [2976.0, 814.0], [2822.0, 827.0]]",,,,
0HjcCSPsX2PVr2n1m5-YMw.jpg,40,diamond-l,"[[1444.0, 2278.0], [1489.0, 2239.0], [1524.0, 2277.0], [1483.0, 2319.0]]","[[0.048127517104148865, -1.008983850479126], [0.06472767144441605, 0.5561780333518982], [0.04824155569076538, -0.4867120385169983]]","[[0.13118597865104675, 0.7760789394378662], [0.18237940967082977, 0.652664065361023], [0.5129832029342651, 0.17990021407604218]]","[[0.14890769124031067, 0.5476526618003845]]","[[0.6764628887176514, 0.23125766217708588]]"
0HjcCSPsX2PVr2n1m5-YMw.jpg,65,circle,"[[4729.0, 716.0], [5191.0, 716.0], [5191.0, 1224.0], [4729.0, 1224.0]]","[[0.2434394210577011, -0.02491992712020874], [0.19252842664718628, -0.3398885130882263], [0.27612417936325073, -0.4482562839984894]]","[[-0.10854076594114304, 0.920303225517273], [0.05193507298827171, 0.6786778569221497], [0.04682556167244911, 0.6686514616012573]]","[[0.007532092742621899, 0.7299624085426331]]","[[0.5270112752914429, 0.45105239748954773]]"
0HsYmv6rT4o58PSUTWwPxQ.jpg,135,diamond-l,"[[2487.0, 1639.0], [2587.0, 1496.0], [2756.0, 1616.0], [2657.0, 1764.0]]","[[0.05032890662550926, -1.3929134607315063], [0.15568339824676514, 0.46357277035713196], [0.04455872252583504, -0.33251672983169556]]","[[0.10849390178918839, 0.7861087322235107], [0.01746203377842903, 0.3351001739501953], [-0.1519976556301117, 0.1927339732646942]]","[[0.04110332205891609, 0.44915667176246643]]","[[0.804180383682251, 0.17912837862968445]]"
0HsYmv6rT4o58PSUTWwPxQ.jpg,172,rect-s,"[[832.0, 1812.0], [861.0, 1810.0], [857.0, 1861.0], [829.0, 1862.0]]","[[0.05351783335208893, -0.35042816400527954], [0.023747384548187256, -0.015532301738858223], [0.053104426711797714, -0.5363950133323669]]","[[0.18983708322048187, 0.7812042832374573], [0.02589414454996586, 0.9090601205825806], [0.024340491741895676, 0.7440899610519409]]","[[0.04266338795423508, 0.8477811813354492]]","[[0.1962002068758011, 0.7935790419578552]]"
0HsYmv6rT4o58PSUTWwPxQ.jpg,177,other,"[[636.0, 1611.0], [774.0, 1610.0], [767.0, 1741.0], [635.0, 1741.0]]",,,,
0HsYmv6rT4o58PSUTWwPxQ.jpg,182,other,"[[219.0, 1088.0], [453.0, 1138.0], [426.0, 1414.0], [180.0, 1393.0]]",,,,
0HsYmv6rT4o58PSUTWwPxQ.jpg,26,other,"[[817.0, 1932.0], [855.0, 1933.0], [856.0, 1975.0], [814.0, 1983.0]]",,,,
0HsYmv6rT4o58PSUTWwPxQ.jpg,170,rect-s,"[[776.0, 1712.0], [828.0, 1712.0], [827.0, 1785.0], [772.0, 1787.0]]","[[0.04004049673676491, -0.32411646842956543], [0.021121373400092125, -0.015646042302250862], [0.04157937690615654, -0.5475083589553833]]","[[0.10093285888433456, 0.8783037662506104], [0.028925279155373573, 0.9294569492340088], [0.031767357140779495, 0.7632439136505127]]","[[0.03391490876674652, 0.8761919736862183]]","[[0.18082112073898315, 0.8145220279693604]]"
0KpVqkq7BvG-JSp9FL6AGw.jpg,112,diamond-l,"[[1522.0, 1451.0], [1662.0, 1323.0], [1788.0, 1468.0], [1646.0, 1593.0]]","[[0.1860688328742981, -3.917334794998169], [0.36642056703567505, 0.2878390848636627], [0.18844731152057648, 0.012890152633190155]]","[[0.01929934322834015, 0.1425190418958664], [0.004694697912782431, 0.09935580939054489], [-0.2718895375728607, 0.03385401517152786]]","[[-0.009897296316921711, 0.09657488763332367]]","[[0.17679229378700256, 0.005177696701139212]]"
0LB-tbw_zLCTL3B3RjcBiQ.jpg,23,diamond-l,"[[1375.0, 1599.0], [1411.0, 1567.0], [1443.0, 1601.0], [1408.0, 1632.0]]","[[0.0640980526804924, -2.1143360137939453], [0.13298413157463074, 0.6292567849159241], [0.06033260002732277, -0.398153156042099]]","[[0.06697900593280792, 0.3869287073612213], [0.11597508937120438, 0.457568496465683], [-0.12638838589191437, 0.07275243103504181]]","[[0.06610287725925446, 0.3107810616493225]]","[[0.4891417324542999, 0.07068535685539246]]"
0LB-tbw_zLCTL3B3RjcBiQ.jpg,51,other,"[[1471.0, 1522.0], [1539.0, 1521.0], [1538.0, 1618.0], [1487.0, 1618.0]]",,,,
0LB-tbw_zLCTL3B3RjcBiQ.jpg,59,other,"[[1666.0, 1661.0], [1701.0, 1661.0], [1699.0, 1717.0], [1662.0, 1717.0]]",,,,
0ldrFKB0_PJef8eZkLehyA.jpg,66,diamond-l,"[[729.0, 1498.0], [770.0, 1466.0], [801.0, 1505.0], [759.0, 1538.0]]","[[0.07394679635763168, -1.8426809310913086], [0.14423145353794098, 0.2789475917816162], [0.07034266740083694, -0.39772677421569824]]","[[0.1164950355887413, 0.3157448470592499], [0.20499761402606964, 0.3883645832538605], [0.1491745263338089, 0.12704303860664368]]","[[0.13946892321109772, 0.2834188640117645]]","[[0.4327141046524048, 0.12424805015325546]]"
0ldrFKB0_PJef8eZkLehyA.jpg,60,other,"[[2241.0, 1449.0], [2306.0, 1447.0], [2306.0, 1516.0], [2241.0, 1516.0]]",,,,
0ldrFKB0_PJef8eZkLehyA.jpg,61,other,"[[2263.0, 1515.0], [2296.0, 1515.0], [2297.0, 1563.0], [2261.0, 1563.0]]",,,,
0ldrFKB0_PJef8eZkLehyA.jpg,63,other,"[[1999.0, 1473.0], [2044.0, 1476.0], [2044.0, 1515.0], [2002.0, 1517.0]]",,,,
0ldrFKB0_PJef8eZkLehyA.jpg,64,other,"[[1999.0, 1518.0], [2045.0, 1515.0], [2046.0, 1549.0], [1997.0, 1545.0]]",,,,
0ldrFKB0_PJef8eZkLehyA.jpg,59,rect-s,"[[2258.0, 1387.0], [2299.0, 1389.0], [2292.0, 1439.0], [2253.0, 1438.0]]","[[0.2541332244873047, -1.6001482009887695], [0.27570614218711853, -0.37761417031288147], [0.2605544328689575, -0.22579683363437653]]","[[0.3133814334869385, 0.1389968991279602], [0.09037048369646072, 0.32976025342941284], [0.0792894959449768, 0.3366696834564209]]","[[0.12246488034725189, 0.30357712507247925]]","[[0.41406136751174927, 0.16243548691272736]]"
0oyZr1qierUzY8mMMc8nYQ.jpg,21,diamond-l,"[[3145.0, 1564.0], [3252.0, 1459.0], [3355.0, 1553.0], [3245.0, 1657.0]]","[[0.05619155988097191, -2.3170325756073], [0.1759043186903, 0.8853729963302612], [0.06652756780385971, -0.3361276686191559]]","[[0.11753828823566437, 0.4723241925239563], [0.12058169394731522, 0.35326048731803894], [-0.1759794056415558, 0.046297479420900345]]","[[0.09279635548591614, 0.29534271359443665]]","[[0.5788118839263916, 0.03087601251900196]]"
0tAq2z-y2WgMvq1W1In9Sg.jpg,38,diamond-l,"[[2369.0, 2144.0], [2417.0, 2091.0], [2470.0, 2143.0], [2424.0, 2197.0]]","[[0.0485081672668457, -2.1229937076568604], [0.16973870992660522, 0.35066837072372437], [0.05827298015356064, -0.30687791109085083]]","[[0.06474197655916214, 0.43684065341949463], [0.062255050987005234, 0.31918784976005554], [-0.004845734219998121, 0.11556000262498856]]","[[0.052759673446416855, 0.2927931547164917]]","[[0.35667794942855835, 0.12231256067752838]]"
0tFtDheFTiIIEPConav6nQ.jpg,22,diamond-l,"[[2140.0, 1457.0], [2181.0, 1420.0], [2222.0, 1469.0], [2182.0, 1505.0]]","[[0.05719150975346565, -2.353635787963867], [0.09998660534620285, 0.13439035415649414], [0.05964837223291397, -0.21992023289203644]]","[[-0.006554109044373035, 0.39711830019950867], [-0.008399457670748234, 0.23721620440483093], [0.030455568805336952, 0.12245717644691467]]","[[-0.010857786051928997, 0.2533569633960724]]","[[0.22313323616981506, 0.13157495856285095]]"
0vflPRzTq-FYQ0J3my2vGQ.jpg,88,diamond-l,"[[2339.0, 1566.0], [2374.0, 1535.0], [2400.0, 1565.0], [2375.0, 1596.0]]","[[0.024985691532492638, -3.434845209121704], [0.0731923058629036, 0.1941823810338974], [0.019497182220220566, -0.009547138586640358]]","[[0.036376941949129105, 0.29378053545951843], [0.0043767718598246574, 0.07332406938076019], [0.2022337019443512, 0.048864662647247314]]","[[0.028601009398698807, 0.13943734765052795]]","[[0.25786325335502625, 0.058435775339603424]]"
0w0eYx0kvL01xPxQ7-Zg6Q.jpg,39,diamond-s,"[[2531.0, 2346.0], [2559.0, 2317.0], [2592.0, 2346.0], [2565.0, 2378.0]]","[[0.20930735766887665, -3.75049090385437], [0.13958674669265747, -0.48800647258758545], [0.2120078206062317, 0.06162483990192413]]","[[0.08553794771432877, 0.05674656108021736], [0.10205857455730438, 0.02818310260772705], [0.08312670141458511, 0.04372675344347954]]","[[0.10666105896234512, 0.02946605160832405]]","[[0.14197668433189392, 0.04135129600763321]]"
0w0eYx0kvL01xPxQ7-Zg6Q.jpg,35,other,"[[2246.0, 2388.0], [2294.0, 2388.0], [2298.0, 2454.0], [2251.0, 2454.0]]",,,,
0w0eYx0kvL01xPxQ7-Zg6Q.jpg,86,circle,"[[2538.0, 2430.0], [2600.0, 2430.0], [2600.0, 2493.0], [2538.0, 2493.0]]","[[0.2236919403076172, -4.212911128997803], [0.5392434000968933, -2.439141273498535], [0.1556626260280609, -0.018772713840007782]]","[[-0.016723627224564552, 0.03803449496626854], [0.005223797634243965, 0.05605783686041832], [0.026924386620521545, 0.12349557131528854]]","[[0.008771435357630253, 0.06608189642429352]]","[[0.1053663045167923, 0.017340688034892082]]"
1-_cMZ7KL3gq3fdGgZsqVQ.jpg,59,diamond-l,"[[203.0, 1212.0], [240.0, 1179.0], [273.0, 1211.0], [239.0, 1246.0]]","[[0.04144681245088577, -1.664541482925415], [0.06592275947332382, 0.12476171553134918], [0.0416574664413929, -0.3601647615432739]]","[[0.07967587560415268, 0.45310357213020325], [0.07143502682447433, 0.3805205821990967], [-0.15591996908187866, 0.22976462543010712]]","[[0.0443689227104187, 0.3665148913860321]]","[[0.33851873874664307, 0.19914215803146362]]"
1-_cMZ7KL3gq3fdGgZsqVQ.jpg,31,other,"[[1247.0, 1149.0], [1384.0, 1147.0], [1384.0, 1206.0], [1246.0, 1207.0]]",,,,
1-_cMZ7KL3gq3fdGgZsqVQ.jpg,33,other,"[[1565.0, 1317.0], [1623.0, 1304.0], [1633.0, 1420.0], [1570.0, 1424.0]]",,,,
1-_cMZ7KL3gq3fdGgZsqVQ.jpg,58,other,"[[214.0, 1117.0], [279.0, 1119.0], [279.0, 1179.0], [209.0, 1175.0]]",,,,
1-_cMZ7KL3gq3fdGgZsqVQ.jpg,60,circle,"[[218.0, 1051.0], [280.0, 1051.0], [280.0, 1115.0], [218.0, 1115.0]]","[[0.18514873087406158, -1.1222437620162964], [0.20643872022628784, -0.6198755502700806], [0.25964000821113586, -0.33011898398399353]]","[[-0.24495604634284973, 0.6174899339675903], [0.09264156967401505, 0.3755490481853485], [0.16153369843959808, 0.40947601199150085]]","[[0.07183977216482162, 0.3879988491535187]]","[[0.23994645476341248, 0.29412320256233215]]"
16GbzwFn1zVnp_uSX9z1jA.jpg,150,diamond-l,"[[1890.0, 1937.0], [1984.0, 1838.0], [2078.0, 1927.0], [1987.0, 2026.0]]","[[0.07741571962833405, -2.3004438877105713], [0.2896980941295624, 0.644404947757721], [0.09179556369781494, -0.2748910188674927]]","[[0.029034851118922234, 0.49944421648979187], [-0.005260057281702757, 0.3145048916339874], [-0.3216917812824249, 0.08149122446775436]]","[[-0.012512010522186756, 0.3021911382675171]]","[[0.4317890405654907, 0.043289486318826675]]"
1BrbxQ3e3i-FPpifwOqycg.jpg,131,diamond-l,"[[5.0, 927.0], [280.0, 678.0], [533.0, 913.0], [254.0, 1165.0]]","[[0.09989412128925323, -2.3323330879211426], [0.3225944936275482, 0.4283885359764099], [0.11153064668178558, -0.27949678897857666]]","[[0.07703150808811188, 0.35979485511779785], [0.04862489923834801, 0.29650402069091797], [-0.8236841559410095, 0.11715736985206604]]","[[-0.0021159013267606497, 0.2713988423347473]]","[[0.48863843083381653, 0.05280522629618645]]"
1GuqkdMrvVTQEnVtvBU7kw.jpg,31,diamond-l,"[[2859.0, 1681.0], [2936.0, 1604.0], [3025.0, 1673.0], [2943.0, 1760.0]]","[[0.07744091749191284, -1.8257217407226562], [0.17965444922447205, -0.0737885981798172], [0.0741228312253952, -0.3168061375617981]]","[[0.15607689321041107, 0.2892135977745056], [0.1611170768737793, 0.26451441645622253], [0.3514723777770996, 0.1745792180299759]]","[[0.1556367427110672, 0.24656230211257935]]","[[0.3176470398902893, 0.14509804546833038]]"
1N-SJtwhVhjLta1kvKxZjA.jpg,108,diamond-s,"[[857.0, 1098.0], [930.0, 1029.0], [996.0, 1107.0], [917.0, 1171.0]]","[[0.11383705586194992, -0.6562639474868774], [0.20164918899536133, -0.07713650166988373], [0.11779152601957321, -0.4518088698387146]]","[[0.20879493653774261, 0.5728204846382141], [0.1161298155784607, 0.6397835612297058], [0.18248726427555084, 0.48571687936782837]]","[[0.029334871098399162, 0.6759841442108154]]","[[0.490142285823822, 0.41102921962738037]]"
1N-SJtwhVhjLta1kvKxZjA.jpg,119,other,"[[359.0, 1776.0], [364.0, 1517.0], [427.0, 1519.0], [407.0, 1754.0]]",,,,
1N-SJtwhVhjLta1kvKxZjA.jpg,95,other,"[[142.0, 1361.0], [184.0, 1369.0], [185.0, 1420.0], [134.0, 1419.0]]",,,,
1QmrlOMv4yLKnp-3nmIeSw.jpg,168,diamond-s,"[[614.0, 1300.0], [661.0, 1254.0], [702.0, 1300.0], [654.0, 1341.0]]","[[0.19517697393894196, -2.145399808883667], [0.19403114914894104, -0.5936089158058167], [0.18596193194389343, -0.18837270140647888]]","[[0.012090726755559444, 0.2597860097885132], [0.03789189085364342, 0.24934007227420807], [0.06401391327381134, 0.25847774744033813]]","[[0.05723140388727188, 0.23558324575424194]]","[[0.24179744720458984, 0.12778206169605255]]"
1QmrlOMv4yLKnp-3nmIeSw.jpg,181,diamond-s,"[[2038.0, 1246.0], [2076.0, 1196.0], [2124.0, 1236.0], [2085.0, 1283.0]]","[[0.18546365201473236, -1.096427321434021], [0.29049959778785706, -0.033442527055740356], [0.18468475341796875, -0.33796972036361694]]","[[-0.013343533501029015, 0.6482629776000977], [0.0443865992128849, 0.5158466100692749], [0.3842526376247406, 0.22489340603351593]]","[[0.1671649068593979, 0.4108090102672577]]","[[0.5221210718154907, 0.22184915840625763]]"
1QmrlOMv4yLKnp-3nmIeSw.jpg,184,other,"[[2059.0, 1362.0], [2258.0, 1352.0], [2262.0, 1428.0], [2065.0, 1434.0]]",,,,
1QmrlOMv4yLKnp-3nmIeSw.jpg,192,other,"[[2767.0, 1098.0], [2895.0, 1087.0], [2911.0, 1234.0], [2784.0, 1244.0]]",,,,
1QmrlOMv4yLKnp-3nmIeSw.jpg,193,other,"[[2767.0, 1246.0], [2927.0, 1238.0], [2934.0, 1287.0], [2771.0, 1295.0]]",,,,
1QmrlOMv4yLKnp-3nmIeSw.jpg,172,circle,"[[556.0, 1441.0], [626.0, 1441.0], [626.0, 1511.0], [556.0, 1511.0]]","[[0.2964732348918915, -2.3765554428100586], [0.663832426071167, -2.150336742401123], [0.1584496796131134, -0.24306930601596832]]","[[0.1462305784225464, -0.028295673429965973], [0.06993765383958817, 0.15945667028427124], [0.050141360610723495, 0.2810399830341339]]","[[0.08165595680475235, 0.15164372324943542]]","[[0.2420760840177536, 0.051002029329538345]]"
1QmrlOMv4yLKnp-3nmIeSw.jpg,171,up-triangle,"[[614.0, 1344.0], [701.0, 1342.0], [654.0, 1420.0]]","[[0.0877779871225357, -3.1632862091064453], [0.6602029800415039, 0.5038564205169678], [0.10939902812242508, -0.11144976317882538]]","[[0.05171751603484154, 0.35623160004615784], [0.007589282002300024, 0.17309212684631348], [-0.01021863054484129, 0.04871189966797829]]","[[-0.0002934061922132969, 0.2038993090391159]]","[[0.36040613055229187, 0.044189453125]]"
1QmrlOMv4yLKnp-3nmIeSw.jpg,182,up-triangle,"[[2040.0, 1290.0], [2126.0, 1285.0], [2090.0, 1360.0]]","[[0.113777294754982, -1.8712680339813232], [0.8141263127326965, 0.8307546973228455], [0.12424440681934357, -0.33861297369003296]]","[[0.11924971640110016, 0.700395405292511], [0.05807549133896828, 0.46953320503234863], [-0.022864215075969696, 0.08620430529117584]]","[[0.028342196717858315, 0.4366435706615448]]","[[0.7650068998336792, 0.05067938193678856]]"
1RQ_LAUW64X_iLHPBXOR2A.jpg,118,diamond-l,"[[557.5, 1332.5], [615.5, 1284.0], [667.5, 1339.0], [609.5, 1387.5]]","[[0.031937241554260254, -3.088378667831421], [0.09469841420650482, -0.22421115636825562], [0.030153190717101097, -0.18346311151981354]]","[[0.02191178873181343, 0.18494832515716553], [0.02245640568435192, 0.18650327622890472], [0.0049299499951303005, 0.10753849148750305]]","[[0.01845611073076725, 0.16033494472503662]]","[[0.11679495871067047, 0.10685700178146362]]"
1X4NOCy8KNSWlXPqQ1b08A.jpg,109,diamond-l,"[[2541.0, 1722.0], [2605.0, 1656.0], [2696.0, 1724.0], [2625.0, 1798.0]]","[[0.034042634069919586, -1.0426609516143799], [0.10387217998504639, 0.3762069046497345], [0.04250854253768921, -0.460666686296463]]","[[0.14536729454994202, 0.7360567450523376], [0.17068329453468323, 0.5612061619758606], [0.2814125418663025, 0.2607745826244354]]","[[0.1470223367214203, 0.5277111530303955]]","[[0.6022326946258545, 0.28580060601234436]]"
1X4NOCy8KNSWlXPqQ1b08A.jpg,110,other,"[[2237.0, 1775.0], [2306.0, 1774.0], [2314.0, 1876.0], [2245.0, 1879.0]]",,,,
1_wVzEv_cTx9P00b62WOGg.jpg,90,diamond-s,"[[2283.0, 840.0], [2418.0, 705.0], [2557.0, 841.0], [2416.0, 969.0]]","[[0.07189975678920746, -1.0146005153656006], [0.23442554473876953, -0.05907652527093887], [0.06645289808511734, -0.43949180841445923]]","[[0.0972955971956253, 0.5589956641197205], [0.1335085779428482, 0.520081639289856], [0.3729698657989502, 0.27352607250213623]]","[[0.16152381896972656, 0.46201038360595703]]","[[0.27896174788475037, 0.4361797273159027]]"
1_wVzEv_cTx9P00b62WOGg.jpg,106,square,"[[908.0, 1424.0], [948.0, 1425.0], [947.0, 1466.0], [907.0, 1466.0]]","[[0.09828576445579529, -1.4535670280456543], [0.3454103469848633, -0.292773574590683], [0.06577184796333313, -0.39292287826538086]]","[[0.2875797152519226, 0.1968589723110199], [0.2949458956718445, 0.2706901729106903], [0.23252348601818085, 0.36014094948768616]]","[[0.26086896657943726, 0.2752164900302887]]","[[0.37033188343048096, 0.22597923874855042]]"
1_wVzEv_cTx9P00b62WOGg.jpg,91,square,"[[2341.0, 967.0], [2521.0, 975.0], [2521.0, 1163.0], [2339.0, 1159.0]]","[[0.08919651061296463, -1.4039794206619263], [0.30066531896591187, -0.2725394666194916], [0.06962642818689346, -0.3986620604991913]]","[[0.24938981235027313, 0.23334388434886932], [0.19860030710697174, 0.34360674023628235], [0.12620609998703003, 0.4397493898868561]]","[[0.16859683394432068, 0.3390677273273468]]","[[0.4053807258605957, 0.2089460790157318]]"
1_yfTd3ZWelcEgVyKC7Fqg.jpg,13,diamond-l,"[[3099.0, 1671.0], [3191.0, 1571.0], [3294.0, 1666.0], [3199.0, 1762.0]]","[[0.049950387328863144, -3.5821614265441895], [0.07560696452856064, 0.2601243853569031], [0.04636680707335472, -0.084642693400383]]","[[0.009444993920624256, 0.2209865301847458], [-0.0013762629823759198, 0.13861264288425446], [-0.04080815240740776, 0.042187824845314026]]","[[-0.007837164215743542, 0.13929712772369385]]","[[0.19265933334827423, 0.043014708906412125]]"
1_yfTd3ZWelcEgVyKC7Fqg.jpg,59,diamond-l,"[[2678.0, 1831.0], [2704.0, 1801.0], [2734.0, 1831.0], [2708.0, 1861.0]]","[[0.02988862246274948, -3.7893424034118652], [0.07208023220300674, 0.21715477108955383], [0.02306460775434971, -0.06042321398854256]]","[[0.012753074057400227, 0.20527046918869019], [0.006591759622097015, 0.12280956655740738], [0.041354939341545105, 0.03872361779212952]]","[[0.009748340584337711, 0.12276559323072433]]","[[0.162977933883667, 0.046568628400564194]]"
1aXG1Nqdsck9EJy7cOrTJA.jpg,63,diamond-l,"[[1453.0, 841.0], [1492.0, 809.0], [1524.0, 848.0], [1488.0, 877.0]]","[[0.013680120930075645, -0.9157782793045044], [0.0657384917140007, 0.4432731866836548], [0.019211865961551666, -0.501081645488739]]","[[0.032287925481796265, 0.9480244517326355], [0.06145132705569267, 0.7589403986930847], [0.02882521040737629, 0.3086666166782379]]","[[0.03209252655506134, 0.6787180304527283]]","[[0.6765950322151184, 0.3034913241863251]]"
1aXG1Nqdsck9EJy7cOrTJA.jpg,95,other,"[[1218.0, 399.0], [1396.0, 440.0], [1356.0, 468.0], [1216.0, 463.0]]",,,,
1fxvf6HBpeg7Y0oGpqomCw.jpg,99,diamond-l,"[[2908.0, 1268.0], [3023.0, 1177.0], [3129.0, 1288.0], [3023.0, 1385.0]]","[[0.09148551523685455, -2.7052810192108154], [0.23702798783779144, 0.3327074944972992], [0.09809034317731857, -0.21467667818069458]]","[[0.05970412492752075, 0.2727394998073578], [0.037392426282167435, 0.22312170267105103], [-0.28201353549957275, 0.08205223083496094]]","[[0.02211330272257328, 0.19791939854621887]]","[[0.32298198342323303, 0.049051012843847275]]"
